"url","name","roast","notes"
"https://beanbox.com/368","Holiday Guatemala","dark",""
"https://beanbox.com/369","Colombia La Caldera","light","caramel, chocolate, berry"
"https://beanbox.com/370","Java Sunda Hejo Andes","light","caramel, raspberry, toffee"
"https://beanbox.com/371","Colombia Tomas Alvarez","light","cherry, sugar, candy"
"https://beanbox.com/372","Java Skikandi Sunda","light","caramel, pomegranate, tobacco"
"https://beanbox.com/373","Kenya Thiriku","light","grapefruit, berry, floral"
"https://beanbox.com/374","Winterlake Blend","medium","cranberry, chocolate, spice"
"https://beanbox.com/375","Holiday Blend","medium","raisin, currant, almond"
"https://beanbox.com/376","French Sumatra","dark","spice, smoke"
"https://beanbox.com/377","Mornings never tasted so good.","",""
"https://beanbox.com/378","Kenya Mbumi Decaf","decaf",""
"https://beanbox.com/379","Decaf Tangletown","decaf","berry, floral, milk chocolate"
"https://beanbox.com/380","African Sunset","light","citrus, lemon, strawberry"
"https://beanbox.com/381","Banko Gutiti Natural","light","nutty, apricot, brown sugar"
"https://beanbox.com/382","Midnight Blend","dark","cedar, smoke"
"https://beanbox.com/383","Papua New Guinea Kunjin","light","cherry, raisin, chocolate"
"https://beanbox.com/384","Colombia Finca Camp Amor","medium","cherry, cinnamon, fruit"
"https://beanbox.com/385","Ethiopia Idido Gersi Natural","light","vanilla, berry, strawberry"
"https://beanbox.com/386","Ethiopia Nansebo","light","raspberry, currant, chocolate"
"https://beanbox.com/387","Burundi Mikuba Washed","light","cherry, pomegranate, floral"
"https://beanbox.com/388","Ethiopia Tchembe Natural","light","cherry, honey, butterscotch"
"https://beanbox.com/389","The Macadamia Nut Ginger Cookie","dark","nutty, ginger"
"https://beanbox.com/390","Molly's Blend","medium","caramel, nutty, chocolate"
"https://beanbox.com/391","Colombia El Calapo","light","caramel, chocolate, orange"
"https://beanbox.com/392","Troubadour Blend","medium","spice"
"https://beanbox.com/393","Mezzanotte Blend","decaf",""
"https://beanbox.com/394","Kenya Nyeri Kiamaina Peaberry","light","caramel, fig, tamarind"
"https://beanbox.com/395","Colombia Juan Miguel","light","cherry, floral, strawberry"
"https://beanbox.com/396","Colombia La Cabana","light","caramel, marshmallow, apple"
"https://beanbox.com/397","The Cinnamon Scone","light","tea, chocolate, citrus"
"https://beanbox.com/398","Java Sunda Hejo Badak","light","chocolate, berry, fruit"
"https://beanbox.com/399","Xmas Kenya","dark",""
"https://beanbox.com/400","French Roast","dark","toast, smoke"
"https://beanbox.com/401","A Classic, Romantic Costa Rican","medium","caramel, nutty, chocolate"
"https://beanbox.com/402","Old Mexico Santa Fe","medium",""
"https://beanbox.com/403","Costa Rica Brumas Natural","light","pineapple, sugar, tropical"
"https://beanbox.com/405","Ethiopia Kochere","light","tea, floral, citrus"
"https://beanbox.com/406","Colombia Chupinagan","light","caramel, chocolate, berry"
"https://beanbox.com/407","Queen Anne Blend","medium","fig, nutty, chocolate"
"https://beanbox.com/408","Kenya Karatu","light","grapefruit, citrus, orange"
"https://beanbox.com/409","Mornings never tasted so good.","",""
"https://beanbox.com/410","Kenya Weithaga AA","medium","blackberry, grapefruit, spice"
"https://beanbox.com/411","Kenya Nyeri AA Kagumo","light","raspberry, currant, fruit"
"https://beanbox.com/412","Sumatra","dark","chocolate, spice, earth"
"https://beanbox.com/413","Guatemala El Limonar","light","graham cracker, raspberry, dark chocolate"
"https://beanbox.com/414","Ethiopia Gedeb","light","melon, tea, floral"
"https://beanbox.com/415","Mornings never tasted so good.","",""
"https://beanbox.com/416","Ethiopia Gedeb Bedhatu","light","peach, floral, cocoa"
"https://beanbox.com/417","Guatemala La Bolsa","light","chocolate, orange, maple syrup"
"https://beanbox.com/418","Bitch Blend","medium","chocolate, spice, citrus"
"https://beanbox.com/419","Colombian Tolima","medium","chocolate, orange, apple"
"https://beanbox.com/420","Colombian Las Margaritas Red Bourbon","light","cherry, almond, spice"
"https://beanbox.com/421","Ethiopia Kaffa Washed","medium","honey, blackberry, floral"
"https://beanbox.com/422","The change you wanted was rejected.","",""
"https://beanbox.com/423","Burundi Gitwenge","light","grape, cherry, chocolate"
"https://beanbox.com/424","Colombia Buena Vista","light","grapefruit, cola, brown sugar"
"https://beanbox.com/425","Colombia Pasto","light","caramel, cherry, chocolate"
"https://beanbox.com/426","Ethiopia Gedeb Chelchele","light","caramel, melon, peach"
"https://beanbox.com/427","Kenya Kiaguthu","light","grapefruit, peach, cranberry"
"https://beanbox.com/428","El Salvador San Antonio Natural","light","cherry, cinnamon, nutty"
"https://beanbox.com/429","Guatemala Finca Vista Hermosa","light","caramel, marshmallow, almond"
"https://beanbox.com/430","Kenya Kiriga Peaberry","light","blackberry, tomato, citrus"
"https://beanbox.com/431","Deco Decaf","decaf","raisin, graham cracker, marshmallow"
"https://beanbox.com/432","Empire Blend","medium","caramel, spice, cedar"
"https://beanbox.com/433","Streamline Espresso Blend","medium","chocolate, berry, blueberry"
"https://beanbox.com/434","Queen City Blend","dark","vanilla, butter, cocoa"
"https://beanbox.com/435","Guatemala Antigua Acate","dark","tobacco, chocolate, toast"
"https://beanbox.com/436","Colombian Yacuanquer","light","raspberry, tea, citrus"
"https://beanbox.com/437","Ethiopia Kaffa Michiti Coop","light","blackberry, tea, citrus"
"https://beanbox.com/438","Ethiopia Jimma Decaf","decaf","raspberry, citrus, orange"
"https://beanbox.com/439","Papua New Guinea Baroida Tairora","light","spice, passionfruit, earthy"
"https://beanbox.com/440","Ethiopia Adisu Kidane","light","raspberry, berry, cookie"
"https://beanbox.com/441","Colombia La Palma","light","orange, sugar, maple syrup"
"https://beanbox.com/442","Ecuador El Panaco Gold Cup","light","cherry, cinnamon, chocolate"
"https://beanbox.com/443","Rwanda Hingakawa","medium","vanilla, floral, orange"
"https://beanbox.com/444","Colombia Tunja","light","chocolate, apple, fruit"
"https://beanbox.com/445","El Sal Malacara B Orange Bourbon","light","honey, vanilla, honeydew"
"https://beanbox.com/446","Costa Rica Cup of Excellence","light","floral, apple, strawberry"
"https://beanbox.com/447","F","medium","chocolate, earthy"
"https://beanbox.com/448","Tanzania Shiwanda Estate AB","light",""
"https://beanbox.com/449","Colombia TBD","dark",""
"https://beanbox.com/450","Mornings never tasted so good.","",""
"https://beanbox.com/451","Guat","dark",""
"https://beanbox.com/452","Spring Blossom","light","cherry, vanilla, nutty"
"https://beanbox.com/453","Crema Blend","light","caramel, nutty, chocolate"
"https://beanbox.com/454","Guatemala Providencia","light",""
"https://beanbox.com/455","Mornings never tasted so good.","",""
"https://beanbox.com/456","Costa Rica Herbazu","light","grape, floral, citrus"
"https://beanbox.com/457","Guatemala Finca Retana","light","honey, apple, pear"
"https://beanbox.com/458","The Hawaiian Punch Coffee","light","caramel, chocolate, pineapple"
"https://beanbox.com/459","Ethiopia Aricha","light","melon, tea, citrus"
"https://beanbox.com/460","Ethiopia Gelgelu","light","chocolate, brown sugar, jasmine"
"https://beanbox.com/461","Colombia Los Naranjos","light","grape, caramel, citrus"
"https://beanbox.com/462","Guatemalan San Juan","medium","blackberry, chocolate"
"https://beanbox.com/463","Gusto Crema Espresso Blend","medium","fig, chocolate"
"https://beanbox.com/464","Decaf Organic Cascadia","decaf",""
"https://beanbox.com/465","Colombia Finca la Leona","light","cherry, toffee, chocolate"
"https://beanbox.com/466","Ethiopia Tikikili GR","light","peach, floral, citrus"
"https://beanbox.com/467","Colombia La Palma","light","orange, maple syrup, pear"
"https://beanbox.com/468","Kenya Kianderi","light","raspberry, toffee, currant"
"https://beanbox.com/469","Kenya Nyeri Ichuga Peaberry","light","grapefruit, peach, marionberry"
"https://beanbox.com/470","Costa Rica Los Angeles","light","grape, black currant, chocolate"
"https://beanbox.com/471","Colombia Ariel Pulido","dark",""
"https://beanbox.com/472","First Light Breakfast Blend","medium","caramel, chocolate, fruit"
"https://beanbox.com/473","Summer Solstice Blend","dark","spice, orange"
"https://beanbox.com/474","Burundi Mpanga Natural","light","cherry, spice, cola"
"https://beanbox.com/475","India Pearl Mountain Estate","light","cherry, raisin, toffee"
"https://beanbox.com/476","Java Srikandi Sunda","light","cherry, chocolate, spice"
"https://beanbox.com/477","Ethiopia Chelelektu","light","raspberry, peach, chocolate"
"https://beanbox.com/478","Ethiopia Lekempte Natural Decaf","decaf","blackberry, lime, chocolate"
"https://beanbox.com/479","Brazil Sitio Rocinha Natural","light","caramel, melon, almond"
"https://beanbox.com/480","Ethiopian Yirgacheffe Chelelektu","medium","honey, peach, chocolate"
"https://beanbox.com/481","El Salvador Divisadero Pacamara","light","blackberry, nutty, chocolate"
"https://beanbox.com/482","Treehouse Blend","medium","raspberry, nutty, almond"
"https://beanbox.com/483","Old Man and the Sea Strong","dark","spice, cacao, molasses"
"https://beanbox.com/484","Kenya Karimikui AA","light","rhubarb, apricot, papaya"
"https://beanbox.com/485","Ecuador Rosa Encarnacion","light","honey, blackberry, rhubarb"
"https://beanbox.com/486","Sumatra Takengon KKGO","light","caramel, spice, herbal"
"https://beanbox.com/487","Colombia Ocamonte Santander","light","caramel, chocolate, orange"
"https://beanbox.com/488","Colombia Leandro Osorio","light","cranberry, chocolate, orange"
"https://beanbox.com/489","Guatemala Los Dos Socios","light","lime, cinnamon, nutty"
"https://beanbox.com/490","Peru Chirinos Cajamarca","light","chocolate, citrus, brown sugar"
"https://beanbox.com/491","Costa Rica Dota Red Honey","medium","caramel, cherry, nutty"
"https://beanbox.com/492","Malawi Mzuzu","light","kiwi, cedar, apple"
"https://beanbox.com/493","Guatemala Aragon","light","cherry, melon, papaya"
"https://beanbox.com/494","Guatemala Señor Ader Recinos","light","graham cracker, cinnamon, kiwi"
"https://beanbox.com/495","Organic Tatoosh","medium","chocolate, butter, strawberry"
"https://beanbox.com/496","Guatemala Hacienda Carmona","dark",""
"https://beanbox.com/497","Myanmar Mya Ze Di Gone","light","marzipan, almond, spice"
"https://beanbox.com/498","Ethiopian Yigacheffe Aricha","light","apricot, chocolate, lemon"
"https://beanbox.com/499","Guatemalan Hacienda Carmona","medium","honey, chocolate, pear"
"https://beanbox.com/501","Guatemala Alotepeque","medium","caramel, cinnamon, nutty"
"https://beanbox.com/502","Organic Honduras Decaf","decaf","apricot, chocolate, cocoa"
"https://beanbox.com/504","Guatemala Bernardo Solano","light","melon, grapefruit, candy"
"https://beanbox.com/505","Kenya Nyeri Hill","light","cherry, black currant, passionfruit"
"https://beanbox.com/506","Guatemala San Juan","light","fig, citrus, apple"
"https://beanbox.com/507","Burundi Mpanga Washed","light","cherry, lime, cinnamon"
"https://beanbox.com/508","Nicaragua Limoncello","light","fig, papaya, tropical"
"https://beanbox.com/509","Locofocos Espresso Blend VI","medium","nutty, chocolate, floral"
"https://beanbox.com/510","Pancakes and Syrup in a Mug","medium","nutty, spice, sugar"
"https://beanbox.com/511","Nicaragua Finca Santa Gema","light","grape, spice, basil"
"https://beanbox.com/512","Guatemala Hunapu","light","caramel, chocolate, apple"
"https://beanbox.com/513","Coffee Dressed Up as Tea","light","cherry, honey, raspberry"
"https://beanbox.com/514","Terra Sana Blend","medium","chocolate, apple, cocoa"
"https://beanbox.com/515","Tanzania Ngila AA","light","grape, chocolate, cedar"
"https://beanbox.com/516","Philippines","dark",""
"https://beanbox.com/517","Banko Gutiti Natural","light","vanilla, nutty, chocolate"
"https://beanbox.com/518","Myanmar Oat Hill","light","fig, butter, whiskey"
"https://beanbox.com/519","Full City Kenya AA","dark","citrus, cedar, smoke"
"https://beanbox.com/520","Ethiopian Nansebo","light","raspberry, currant, chocolate"
"https://beanbox.com/521","Guatemala Palo Blanco","light","cherry, raspberry, almond"
"https://beanbox.com/522","Honduras COCAFELOL Decaf","decaf","grape, cocoa powder, sugar"
"https://beanbox.com/523","Guatemala Rosma Natural","light","blackberry, peach, floral"
"https://beanbox.com/524","El Salvador Malacara B Yellow Bourbon","light","raisin, date, molasses"
"https://beanbox.com/525","Colombia Carmen Cecilia","light",""
"https://beanbox.com/526","Colombia Finca Angel Ramon","medium","nutty, almond, spice"
"https://beanbox.com/527","Colombian Nelson Armando Bedoya Correa","medium",""
"https://beanbox.com/528","Guatemala Buena Vista","light","cherry, lime, grapefruit"
"https://beanbox.com/529","Honduras Elvis Enamorado","light","cherry, pineapple, sugar"
"https://beanbox.com/530","Sumatra Mandheling","dark","nutty, spice, earthy"
"https://beanbox.com/531","Panama Esmerelda Geisha","light","raspberry, tea, orange blossom"
"https://beanbox.com/532","Brazil Granja Sao Francisco","light","caramel, cherry, tea"
"https://beanbox.com/533","Ethiopia Yirgacheffe Yirg-Z","light","apricot, tea, floral"
"https://beanbox.com/534","Colombia Del Campo","light","cherry, chocolate"
"https://beanbox.com/535","Costa Rica Sonora Catuai Rojo","light","vanilla, melon, marshmallow"
"https://beanbox.com/536","Panama Volcan Carmen Natural","light","grape, chocolate, brown sugar"
"https://beanbox.com/537","Ethiopia Sidamo Oromia","light","fig, black currant, chocolate"
"https://beanbox.com/538","Honduras Capucas Decaf","decaf","apricot, cocoa, fruit"
"https://beanbox.com/539","Kenya Nyeri Karagoto Natural","light","chocolate, butter, tropical"
"https://beanbox.com/540","Kenyan Nyeri Othaya Kiaguthu","medium","grape, caramel, grapefruit"
"https://beanbox.com/541","Ethiopia Guji","medium","pomegranate, chocolate, brown sugar"
"https://beanbox.com/542","Decaf Colombia Planadas","decaf","chocolate, spice, sugar"
"https://beanbox.com/543","Snowbeard Holiday Blend","light","cherry, clove, spice"
"https://beanbox.com/544","Ethiopia Sidama Wottona","light","honey, peach, tea"
"https://beanbox.com/545","Holiday Blend","light","lime, black currant, chocolate"
"https://beanbox.com/546","Kenya Kithungururu","light",""
"https://beanbox.com/547","Kenya Lenana","light","chocolate, berry, pineapple"
"https://beanbox.com/548","El Salvador Red Bourbon","light","lemongrass, cranberry, currant"
"https://beanbox.com/549","Papua New Guinea Bebes A/X","light","cherry, raisin, chocolate"
"https://beanbox.com/550","El Salvador Ahuachapan Pacamara","light","tropical, fruit, plum"
"https://beanbox.com/551","Honduras Nelin Guzman","light","vanilla, floral, brown sugar"
"https://beanbox.com/552","Holiday Blend_Old","dark",""
"https://beanbox.com/553","Holiday Blend_Old","dark",""
"https://beanbox.com/554","Holiday Blend_Old","dark",""
"https://beanbox.com/555","Holiday Blend_Old","dark",""
"https://beanbox.com/556","Holiday Blend","dark","caramel, chocolate, spice"
"https://beanbox.com/557","Holiday Blend","medium","nutty, marshmallow, chocolate"
"https://beanbox.com/558","The Tootsie Roll Coffee","dark","almond, chocolate, brown sugar"
"https://beanbox.com/559","Holiday Blend","light","cherry, cinnamon, nutty"
"https://beanbox.com/560","Tannenbaum Holiday Blend","light","caramel, nutty, apple"
"https://beanbox.com/561","Naughty and Nice Blend","light","toffee, chocolate, citrus"
"https://beanbox.com/562","Honduras Santa Barbara Denis Teruel","light","clove, cinnamon, nutty"
"https://beanbox.com/563","Winter Solstice Blend","dark","nutty, chocolate, cedar"
"https://beanbox.com/564","Holiday Blend","medium","caramel, vanilla, chocolate"
"https://beanbox.com/565","Winterlake Blend","medium","nutty, chocolate, spice"
"https://beanbox.com/566","Nicaragua Dipilto Decaf","decaf","cherry, vanilla, spice"
"https://beanbox.com/567","Guatemala Quiche","light","grape, blackberry, almond"
"https://beanbox.com/568","Ethiopia Gedeb Yirgacheffe","light","blackberry, apricot, floral"
"https://beanbox.com/569","Colombia Diamantina","light","spice, brown sugar, watermelon"
"https://beanbox.com/570","Costa Rica Las Lajas Perla Negra","light","raisin, kiwi, strawberry"
"https://beanbox.com/571","Kenya Yara Peaberry","light","cranberry, citrus, fruit"
"https://beanbox.com/572","Honduras Senor Edgardo Reyes","light","grape, honey, chocolate"
"https://beanbox.com/573","Costa Rica Helsar de Zarcero","light","cherry, black currant, fruit"
"https://beanbox.com/574","Honduras Leonel Erazo","light","chocolate, floral, watermelon"
"https://beanbox.com/575","Ethiopia Yirgacheffe Daniel Miju","light","cinnamon, cranberry, brown sugar"
"https://beanbox.com/576","Ethiopian Yirgacheffe Beloya","light","vanilla, peach, mango"
"https://beanbox.com/577","Brazil Sitio da Torre","medium","blackberry, nutty, chocolate"
"https://beanbox.com/578","East Timor","medium","caramel, marshmallow, tobacco"
"https://beanbox.com/579","Colombia Huila Paicol","medium","peach, chocolate, orange"
"https://beanbox.com/580","Honduras Constantino Guardado","light","raspberry, papaya, tropical"
"https://beanbox.com/581","Ethiopia Chiri","dark","tea, floral, citrus"
"https://beanbox.com/582","Ethiopia Guji Hambela Buku","light","honey, berry, floral"
"https://beanbox.com/583","Kenya Gatomboya AA","light","grapefruit, apple, sugar"
"https://beanbox.com/584","Shortwave Espresso Blend","light","caramel, cherry, peach"
"https://beanbox.com/585","Ethiopia Dika Gabe","light","raspberry, peach, floral"
"https://beanbox.com/586","New Rwanda","dark",""
"https://beanbox.com/587","New Rwanda","dark",""
"https://beanbox.com/588","Rwanda Nyamasheke Kanzu","light","black currant, berries, fruit"
"https://beanbox.com/589","Colombia Lucitania","light","grapefruit, citrus, orange"
"https://beanbox.com/590","Ethiopia Limu Gera","light","honey, citrus, black tea"
"https://beanbox.com/591","Costa Rica Sonora Dark","dark","vanilla, melon, nutty"
"https://beanbox.com/592","Colombia Jeremias Lasso Geisha","light","honey, lime, floral"
"https://beanbox.com/593","Colombia Pasto Sede","light","blackberry, black currant, chocolate"
"https://beanbox.com/594","Rwanda Nyamagabe","light","graham cracker, cinnamon, cola"
"https://beanbox.com/595","Ethiopia Gedeb Gotiti","light","nectarine, floral, lemon"
"https://beanbox.com/596","Leone Espresso Blend","medium","vanilla, huckleberry, apricot"
"https://beanbox.com/597","Brazil Sitio Rocinha","light",""
"https://beanbox.com/598","Brazil Sitio Rocinha","medium","caramel, cherry, vanilla"
"https://beanbox.com/599","Costa Rica Alajuela William Murillo","light","cherry, nutty, pecan"
"https://beanbox.com/600","Guatemala El Tesoro","dark",""
"https://beanbox.com/601","Guatemala El Tesoro","light","honey, cinnamon, spice"
"https://beanbox.com/602","Sample","dark",""
"https://beanbox.com/603","Colombia El Placer","light","lime, sugar, mango"
"https://beanbox.com/604","Colombia Narino Samaniego","light","grape, vanilla, floral"
"https://beanbox.com/605","Tortoiseshell Blend","medium","spice, brown sugar, nutmeg"
"https://beanbox.com/606","Dark Cedars Guatemala","dark","blackberry, black currant, dark chocolate"
"https://beanbox.com/607","Mornings never tasted so good.","",""
"https://beanbox.com/608","Colombia Sugarcane Decaf","decaf","honey, chocolate, lemon"
"https://beanbox.com/609","Colombia Tolima San Pedro","light","cherry, peach, red grape"
"https://beanbox.com/610","Ethiopia Hunkute Sidama","light","apricot, floral, cocoa"
"https://beanbox.com/611","Guatemala Santa Isabel","medium","vanilla, peach, sugar"
"https://beanbox.com/612","Guatemala Azul","light","marshmallow, spice, nutmeg"
"https://beanbox.com/613","BB Colombia Placeholder","dark",""
"https://beanbox.com/614","Colombia Tolima del Rio","light","cinnamon, cocoa, red grape"
"https://beanbox.com/615","Ethiopia Kossa Geshe","light","black currant, berries, strawberry"
"https://beanbox.com/616","Narwhal Blend","medium",""
"https://beanbox.com/617","Honduras El Cedral","light","clove, chocolate, brown sugar"
"https://beanbox.com/618","Peru Eli and Percy","light","marshmallow, chocolate, citrus"
"https://beanbox.com/619","Limmu Kossa Ethiopia Decaf","decaf",""
"https://beanbox.com/620","Limmu Kossa Ethiopia Decaf","decaf","blackberry, floral, citrus"
"https://beanbox.com/621","Panama Volcan Carmen Washed","light","berry, citrus, pecan"
"https://beanbox.com/622","Kenya Kiandu Dark","dark","citrus, cocoa, smoke"
"https://beanbox.com/623","Colombia Aguacate","light","honey, peach, floral"
"https://beanbox.com/624","Kenya Ichamara","light","honey, cranberry, citrus"
"https://beanbox.com/625","Guatemala El Limonar","light","honey, nutty, citrus"
"https://beanbox.com/626","Guatemala Cuchumatanes","medium","black cherry, chocolate, black tea"
"https://beanbox.com/627","Colombian Elvia Irene Burbano","medium","cinnamon, chocolate, spice"
"https://beanbox.com/628","The Chocolate Layer Cake","medium","toffee, chocolate, spicy"
"https://beanbox.com/629","Stag Espresso Blend","medium","black cherry, chocolate, citrus"
"https://beanbox.com/630","Springtime Brunch in a Mug","light","grape, melon, almond"
"https://beanbox.com/631","Kilenso Mokonissa Espresso","light","grape, floral, lavender"
"https://beanbox.com/632","Peru Flor de Selva","light","toffee, cranberry, apple"
"https://beanbox.com/633","Sumatra Ketiara","medium","apricot, chocolate, spice"
"https://beanbox.com/634","Colombia Samaniego","light","peach, chocolate, pineapple"
"https://beanbox.com/635","Kenya Kibingo AA","light",""
"https://beanbox.com/636","Burundi Ubwiza Drip","light","cherry, pomegranate, cranberry"
"https://beanbox.com/637","Burundi Ubwiza Espresso","medium","cherry, pomegranate, cranberry"
"https://beanbox.com/638","Decaf Colombia Planadas","decaf","caramel, cinnamon, apricot"
"https://beanbox.com/639","Decaf Mexico Chiapas","decaf","vanilla, nutty, almond"
"https://beanbox.com/640","Honduras Santa Barbara","light","cranberry, chocolate, apple"
"https://beanbox.com/641","Guatemala Santa Felisa Red Pache Honey","light","chocolate, cocoa, nutmeg"
"https://beanbox.com/642","Rwanda Hingakawa Dark","dark","vanilla, toast, smoke"
"https://beanbox.com/643","Hipster Approved Dark Roast","dark","cinnamon, nutty, tobacco"
"https://beanbox.com/644","Blue Creek Blend","medium","chocolate, orange, hazelnut"
"https://beanbox.com/645","El Salvador Ayutepeque","light","caramel, cocoa, red apple"
"https://beanbox.com/646","BIN of","dark",""
"https://beanbox.com/647","Rwanda Hingakawa","light","cranberry, black tea, lemon"
"https://beanbox.com/648","Guatemala Rosma","light","nutty, apricot, orange"
"https://beanbox.com/649","Ecuador Agua Dulce","light","date, nutmeg, molasses"
"https://beanbox.com/650","Brazil Monte Alto","medium","caramel, chocolate, spice"
"https://beanbox.com/651","Dark Cedars El Salvador","dark","black currant, chocolate, cacao"
"https://beanbox.com/652","Guatemala Las Camelias","light","cinnamon, nutty, orange"
"https://beanbox.com/653","Ethiopian Adisu Kidane Natural","light","raspberry, floral, black grape"
"https://beanbox.com/654","Guatemala Santa Felisa Yellow Catuai","light","marshmallow, dark chocolate, cocoa"
"https://beanbox.com/655","Guatemala La Folie","light","lime, tea, chocolate"
"https://beanbox.com/656","Burundi Dusangirijambo","light","raspberry, peach, tea"
"https://beanbox.com/657","Nicaragua El Aserradero","light","melon, nutmeg, sweet pea"
"https://beanbox.com/658","Ethiopia Gelana Abaya Dark","dark",""
"https://beanbox.com/659","Peru Beirut San Martin","light","black currant, almond, brown sugar"
"https://beanbox.com/660","El Toro Decaf","decaf","vanilla, toffee, chocolate"
"https://beanbox.com/661","Leviathan Espresso Blend","light","caramel, blackberry, molasses"
"https://beanbox.com/662","Ethiopia Guji","light","blackberry, lime, melon"
"https://beanbox.com/663","Guatemalan Antigua Aragon","medium","chocolate, pineapple, papaya"
"https://beanbox.com/664","Double Indigo Blend","dark","caramel, cocoa, smoky"
"https://beanbox.com/665","Nicaragua Finca Santa Teresa","medium","nutty, brown sugar, malt"
"https://beanbox.com/666","Mornings never tasted so good.","",""
"https://beanbox.com/667","Brasil Santa Luzia Drip","light","caramel, nutty, almond"
"https://beanbox.com/668","Sumatra Reserve","medium","black cherry, chocolate, merlot"
"https://beanbox.com/669","Guatemala Insul","light","melon, chocolate, spice"
"https://beanbox.com/670","Congo Muungano Co-op","light","tamarind, apricot, citrus"
"https://beanbox.com/671","Burundi Munyinya Hill","light","blackberry, chocolate, brown sugar"
"https://beanbox.com/672","Spring Blossom","light","cherry, chocolate, nougat"
"https://beanbox.com/673","Ethiopia Yabitu Koba","light","peach, shortbread, hibiscus"
"https://beanbox.com/674","Guatemala Bella Carmona","light","caramel, honey, orange"
"https://beanbox.com/675","Ethiopia Sidamo Aroresa","light","caramel, apricot, fruity"
"https://beanbox.com/676","Congo Muungano FTO","light","floral, brown sugar, plum"
"https://beanbox.com/677","Burundi Kayanza","light","blackberry, peach, lemon"
"https://beanbox.com/678","Deja Vu Blend","medium","chocolate, cocoa"
"https://beanbox.com/679","Kenya Kianderi","light","raspberry, sugar, candy"
"https://beanbox.com/680","Nicaragua Finca Santa Teresa","medium","nutty, brown sugar, malt"
"https://beanbox.com/681","Colombia Jose Mario","medium","vanilla, chocolate, cocoa"
"https://beanbox.com/682","Zambia Mafinga Hills","light","lime, apricot, citrus"
"https://beanbox.com/683","Kenya Kieni","light","blackberry, peach, black currant"
"https://beanbox.com/684","The Back-to-School Essential","medium","caramel, black cherry, chocolate"
"https://beanbox.com/685","Burundi Nkonge Hill","light","citrus, orange, black tea"
"https://beanbox.com/686","Colombia Caicedo","light","cherry, chocolate, amaretto"
"https://beanbox.com/687","Burundi Gaharo Lot","light","vanilla, peach, floral"
"https://beanbox.com/688","Colombia Popayan Cincuenta","light","chocolate, pineapple, tropical"
"https://beanbox.com/689","Congo Kawa Maber Ngakpa Dark","dark","caramel, spice, cedar"
"https://beanbox.com/690","Burundi Kayanza Kirema","light",""
"https://beanbox.com/691","Cup of Fire","dark","tobacco, chocolate, cocoa"
"https://beanbox.com/692","Our Spooky, Smoky Dark Roast","dark","malt, cocoa, smoke"
"https://beanbox.com/693","Ethiopian Duromina","light","peach, chocolate, sugar"
"https://beanbox.com/694","Rwanda Hinga Kawa Women's Association","light","cherry, vanilla, lemongrass"
"https://beanbox.com/695","Catapult Blend","light","caramel, cinnamon, chocolate"
"https://beanbox.com/696","Colombia Paicol","light","chocolate, tropical, fruit"
"https://beanbox.com/697","Ethiopia Dawa Biluberi","medium","vanilla, chocolate, citrus"
"https://beanbox.com/698","Colombia Veracruz","light","peach, chocolate, cocoa"
"https://beanbox.com/699","Ethiopia Sakaro","light","raspberry, citrus, black tea"
"https://beanbox.com/700","Costa Rica Las Nacientes","light","graham cracker, cinnamon, citrus"
"https://beanbox.com/701","Ethiopia Guji Guracho","light","grapefruit, kiwi, apricot"
"https://beanbox.com/702","Guatemala Huehuetenango Los Cedros","light","lime, nutty, chocolate"
"https://beanbox.com/703","Kenya Nyeri Chorongi","light","blackberry, grapefruit, orange"
"https://beanbox.com/704","Kenya Kiawamururu","light","grapefruit, citrus, black tea"
"https://beanbox.com/705","Rwanda Ejo Heza","light","kiwi, tea, berry"
"https://beanbox.com/706","The Queen of Sumatran Coffee","medium","blackberry, kiwi, butter"
"https://beanbox.com/707","Colombia Tres Esquinas","light","lime, tea, citrus"
"https://beanbox.com/708","Mexico Santa Maria Yucuhiti","medium","butterscotch, nutty, chocolate"
"https://beanbox.com/709","Peaches and Cream","light","vanilla, peach, tangerine"
"https://beanbox.com/710","Burundi Heza","light","grape, apricot, cacao"
"https://beanbox.com/711","Guatemala Finca el Pilar","light","chocolate, pear, strawberry"
"https://beanbox.com/712","Honduras La Capucas","medium","chocolate, red currant"
"https://beanbox.com/713","Classic Ethiopian, Done Dark","medium","berry, floral, burnt sugar"
"https://beanbox.com/714","El Toro Blend","medium","caramel, cherry, cocoa"
"https://beanbox.com/715","Guatemalan Los Santos","medium","grapefruit, nutty, apricot"
"https://beanbox.com/716","Ethiopia Kercha Decaf","decaf","caramel, watermelon, botanical"
"https://beanbox.com/717","Guatemala Los Dos Socios","light","cinnamon, orange, brown sugar"
"https://beanbox.com/718","Sumatra Bener Meriah","light","cedar, cocoa, herbal"
"https://beanbox.com/719","Ethiopia Yirgacheffe Koke","light","apricot, tea, orange"
"https://beanbox.com/720","Tanzania Mlama","light","raspberry, orange, cherry tomato"
"https://beanbox.com/721","Brazil Serra das Tres Barras","light","grape, cinnamon, nutty"
"https://beanbox.com/722","Guatemala Las Palomas","light","honeysuckle, pineapple, mango"
"https://beanbox.com/723","Colombia Antioquia Villa Laura","light","nutty, almond, chocolate"
"https://beanbox.com/724","Guatemala La Folie","light","honey, chocolate, citrus"
"https://beanbox.com/725","Decaf Colombia Narino","decaf","vanilla, nutty, almond"
